  G(x,y) = a + b*x + c*y +d*x*y
  a   8.01882E+00   b -1.85909E+00   c -1.02948E-01   d  1.41617E-02
  x = T, y=logg
  Fit quality =  1.84532E-01
  G(x,y) = a + b*x + c*y +d*x*y
  a   1.12850E+01   b -1.78268E+01   c -1.59894E-01   d  1.89352E-01
  x = logT, y=logg
  Fit quality =  1.63513E-01
441
3.978  4.00    -.014
3.978  4.50     .018
3.978  5.00     .065
3.978  5.50     .124
3.978  6.00     .196
4.000   .00     .451
4.000   .50     .229
4.000  1.00     .070
4.000  1.50    -.039
4.000  2.00    -.075
4.000  2.50    -.085
4.000  3.00    -.082
4.000  3.50    -.068
4.000  4.00    -.047
4.000  4.50    -.019
4.000  5.00     .028
4.000  5.50     .088
4.000  6.00     .165
4.041   .00     .425
4.041   .50     .207
4.041  1.00     .050
4.041  1.50    -.059
4.041  2.00    -.096
4.041  2.50    -.110
4.041  3.00    -.112
4.041  3.50    -.105
4.041  4.00    -.091
4.041  4.50    -.068
4.041  5.00    -.027
4.041  5.50     .027
4.041  6.00     .098
4.079   .00     .412
4.079   .50     .192
4.079  1.00     .033
4.079  1.50    -.077
4.079  2.00    -.116
4.079  2.50    -.130
4.079  3.00    -.134
4.079  3.50    -.129
4.079  4.00    -.119
4.079  4.50    -.101
4.079  5.00    -.070
4.079  5.50    -.029
4.079  6.00     .025
4.114   .00     .403
4.114   .50     .183
4.114  1.00     .023
4.114  1.50    -.091
4.114  2.00    -.132
4.114  2.50    -.148
4.114  3.00    -.152
4.114  3.50    -.148
4.114  4.00    -.139
4.114  4.50    -.124
4.114  5.00    -.100
4.114  5.50    -.069
4.114  6.00    -.029
4.146   .00     .395
4.146   .50     .175
4.146  1.00     .015
4.146  1.50    -.100
4.146  2.00    -.145
4.146  2.50    -.164
4.146  3.00    -.169
4.146  3.50    -.165
4.146  4.00    -.156
4.146  4.50    -.142
4.146  5.00    -.122
4.146  5.50    -.096
4.146  6.00    -.063
4.176   .00     .387
4.176   .50     .167
4.176  1.00     .007
4.176  1.50    -.108
4.176  2.00    -.155
4.176  2.50    -.178
4.176  3.00    -.184
4.176  3.50    -.181
4.176  4.00    -.172
4.176  4.50    -.159
4.176  5.00    -.140
4.176  5.50    -.117
4.176  6.00    -.088
4.204   .00     .380
4.204   .50     .160
4.204  1.00     .000
4.204  1.50    -.115
4.204  2.00    -.163
4.204  2.50    -.190
4.204  3.00    -.197
4.204  3.50    -.194
4.204  4.00    -.185
4.204  4.50    -.173
4.204  5.00    -.156
4.204  5.50    -.136
4.204  6.00    -.111
4.255   .00     .367
4.255   .50     .147
4.255  1.00    -.013
4.255  1.50    -.128
4.255  2.00    -.176
4.255  2.50    -.206
4.255  3.00    -.217
4.255  3.50    -.214
4.255  4.00    -.206
4.255  4.50    -.194
4.255  5.00    -.180
4.255  5.50    -.162
4.255  6.00    -.141
4.301   .00     .355
4.301   .50     .135
4.301  1.00    -.025
4.301  1.50    -.140
4.301  2.00    -.188
4.301  2.50    -.214
4.301  3.00    -.228
4.301  3.50    -.226
4.301  4.00    -.218
4.301  4.50    -.206
4.301  5.00    -.191
4.301  5.50    -.173
4.301  6.00    -.151
4.352   .00     .342
4.352   .50     .122
4.352  1.00    -.038
4.352  1.50    -.153
4.352  2.00    -.201
4.352  2.50    -.235
4.352  3.00    -.235
4.352  3.50    -.241
4.352  4.00    -.238
4.352  4.50    -.231
4.352  5.00    -.203
4.352  5.50    -.185
4.352  6.00    -.162
4.398   .00     .330
4.398   .50     .110
4.398  1.00    -.050
4.398  1.50    -.165
4.398  2.00    -.213
4.398  2.50    -.248
4.398  3.00    -.248
4.398  3.50    -.257
4.398  4.00    -.255
4.398  4.50    -.250
4.398  5.00    -.213
4.398  5.50    -.195
4.398  6.00    -.172
4.477   .00     .310
4.477   .50     .090
4.477  1.00    -.070
4.477  1.50    -.185
4.477  2.00    -.233
4.477  2.50    -.281
4.477  3.00    -.281
4.477  3.50    -.281
4.477  4.00    -.286
4.477  4.50    -.282
4.477  5.00    -.247
4.477  5.50    -.229
4.477  6.00    -.206
4.544   .00     .293
4.544   .50     .073
4.544  1.00    -.087
4.544  1.50    -.202
4.544  2.00    -.250
4.544  2.50    -.281
4.544  3.00    -.281
4.544  3.50    -.281
4.544  4.00    -.298
4.544  4.50    -.304
4.544  5.00    -.274
4.544  5.50    -.256
4.544  6.00    -.233
4.602   .00     .278
4.602   .50     .058
4.602  1.00    -.102
4.602  1.50    -.217
4.602  2.00    -.265
4.602  2.50    -.305
4.602  3.00    -.305
4.602  3.50    -.305
4.602  4.00    -.305
4.602  4.50    -.311
4.602  5.00    -.284
4.602  5.50    -.266
4.602  6.00    -.243
4.653   .00     .265
4.653   .50     .045
4.653  1.00    -.115
4.653  1.50    -.230
4.653  2.00    -.278
4.653  2.50    -.318
4.653  3.00    -.318
4.653  3.50    -.318
4.653  4.00    -.318
4.653  4.50    -.318
4.653  5.00    -.292
4.653  5.50    -.274
4.653  6.00    -.251
4.699   .00     .253
4.699   .50     .033
4.699  1.00    -.127
4.699  1.50    -.242
4.699  2.00    -.290
4.699  2.50    -.324
4.699  3.00    -.324
4.699  3.50    -.324
4.699  4.00    -.324
4.699  4.50    -.324
4.699  5.00    -.298
4.699  5.50    -.280
4.699  6.00    -.257
