441
3.778  5.50    .324
3.778  6.00    .329
3.813   .00    .196
3.813   .50    .195
3.813  1.00    .196
3.813  1.50    .200
3.813  2.00    .206
3.813  2.50    .215
3.813  3.00    .224
3.813  3.50    .235
3.813  4.00    .245
3.813  4.50    .255
3.813  5.00    .264
3.813  5.50    .273
3.813  6.00    .282
3.845   .00    .153
3.845   .50    .154
3.845  1.00    .155
3.845  1.50    .157
3.845  2.00    .159
3.845  2.50    .163
3.845  3.00    .171
3.845  3.50    .181
3.845  4.00    .192
3.845  4.50    .203
3.845  5.00    .217
3.845  5.50    .233
3.845  6.00    .250
3.875   .00    .114
3.875   .50    .119
3.875  1.00    .122
3.875  1.50    .124
3.875  2.00    .123
3.875  2.50    .123
3.875  3.00    .127
3.875  3.50    .134
3.875  4.00    .143
3.875  4.50    .155
3.875  5.00    .171
3.875  5.50    .190
3.875  6.00    .213
3.903   .00    .087
3.903   .50    .094
3.903  1.00    .097
3.903  1.50    .098
3.903  2.00    .095
3.903  2.50    .092
3.903  3.00    .092
3.903  3.50    .096
3.903  4.00    .101
3.903  4.50    .110
3.903  5.00    .123
3.903  5.50    .139
3.903  6.00    .160
3.929   .00    .080
3.929   .50    .080
3.929  1.00    .078
3.929  1.50    .076
3.929  2.00    .071
3.929  2.50    .067
3.929  3.00    .064
3.929  3.50    .064
3.929  4.00    .066
3.929  4.50    .070
3.929  5.00    .077
3.929  5.50    .086
3.929  6.00    .099
3.954   .00    .081
3.954   .50    .071
3.954  1.00    .062
3.954  1.50    .054
3.954  2.00    .049
3.954  2.50    .044
3.954  3.00    .040
3.954  3.50    .036
3.954  4.00    .035
3.954  4.50    .034
3.954  5.00    .036
3.954  5.50    .039
3.954  6.00    .043
3.978   .00    .073
3.978   .50    .056
3.978  1.00    .043
3.978  1.50    .033
3.978  2.00    .027
3.978  2.50    .022
3.978  3.00    .018
3.978  3.50    .013
3.978  4.00    .009
3.978  4.50    .005
3.978  5.00    .002
3.978  5.50   -.001
3.978  6.00   -.004
4.000   .00    .062
4.000   .50    .042
4.000  1.00    .027
4.000  1.50    .015
4.000  2.00    .008
4.000  2.50    .004
4.000  3.00    .000
4.000  3.50   -.005
4.000  4.00   -.010
4.000  4.50   -.015
4.000  5.00   -.020
4.000  5.50   -.025
4.000  6.00   -.031
4.041   .00    .051
4.041   .50    .025
4.041  1.00    .005
4.041  1.50   -.010
4.041  2.00   -.018
4.041  2.50   -.022
4.041  3.00   -.026
4.041  3.50   -.031
4.041  4.00   -.035
4.041  4.50   -.040
4.041  5.00   -.044
4.041  5.50   -.048
4.041  6.00   -.053
4.079   .00    .050
4.079   .50    .017
4.079  1.00   -.008
4.079  1.50   -.026
4.079  2.00   -.037
4.079  2.50   -.042
4.079  3.00   -.046
4.079  3.50   -.050
4.079  4.00   -.054
4.079  4.50   -.058
4.079  5.00   -.061
4.079  5.50   -.065
4.079  6.00   -.068
4.114   .00    .045
4.114   .50    .009
4.114  1.00   -.020
4.114  1.50   -.041
4.114  2.00   -.053
4.114  2.50   -.059
4.114  3.00   -.063
4.114  3.50   -.066
4.114  4.00   -.070
4.114  4.50   -.073
4.114  5.00   -.077
4.114  5.50   -.080
4.114  6.00   -.084
4.146   .00    .035
4.146   .50   -.003
4.146  1.00   -.033
4.146  1.50   -.055
4.146  2.00   -.068
4.146  2.50   -.074
4.146  3.00   -.077
4.146  3.50   -.080
4.146  4.00   -.084
4.146  4.50   -.086
4.146  5.00   -.089
4.146  5.50   -.092
4.146  6.00   -.095
4.176   .00    .033
4.176   .50   -.010
4.176  1.00   -.043
4.176  1.50   -.067
4.176  2.00   -.081
4.176  2.50   -.088
4.176  3.00   -.090
4.176  3.50   -.093
4.176  4.00   -.096
4.176  4.50   -.098
4.176  5.00   -.101
4.176  5.50   -.104
4.176  6.00   -.107
4.204   .00    .043
4.204   .50   -.006
4.204  1.00   -.045
4.204  1.50   -.074
4.204  2.00   -.091
4.204  2.50   -.099
4.204  3.00   -.101
4.204  3.50   -.103
4.204  4.00   -.106
4.204  4.50   -.108
4.204  5.00   -.111
4.204  5.50   -.113
4.204  6.00   -.115
4.255   .00    .084
4.255   .50    .014
4.255  1.00   -.040
4.255  1.50   -.081
4.255  2.00   -.105
4.255  2.50   -.116
4.255  3.00   -.119
4.255  3.50   -.120
4.255  4.00   -.121
4.255  4.50   -.123
4.255  5.00   -.125
4.255  5.50   -.128
4.255  6.00   -.130
4.301   .00    .161
4.301   .50    .062
4.301  1.00   -.016
4.301  1.50   -.074
4.301  2.00   -.110
4.301  2.50   -.126
4.301  3.00   -.129
4.301  3.50   -.129
4.301  4.00   -.130
4.301  4.50   -.131
4.301  5.00   -.133
4.301  5.50   -.135
4.301  6.00   -.137
4.352   .00   9.999
4.352   .50   9.999
4.352  1.00   9.999
4.352  1.50   9.999
4.352  2.00   9.999
4.352  2.50   9.999
4.352  3.00   9.999
4.352  3.50   9.999
